"GridNo","Yutm","Xutm","elev_ft_NG","StgJan05","Area","Distr_Pixel"
1155,2936200,573000,15.232,16.16166687,160000,62
1156,2936200,573400,15.241,16.1584301,160000,62
1157,2936200,573800,15.368,16.15626717,160000,62
1158,2936200,574200,15.276,16.15520477,160000,62
1159,2936200,574600,15.296,16.15541077,160000,62
1160,2936200,575000,15.216,16.15675545,160000,63
1161,2936200,575400,15.162,16.15908241,160000,63
1162,2936200,575800,15.218,16.16230583,160000,63
1163,2935800,555400,14.409,16.44985199,160000,52
1164,2935800,555800,14.347,16.43260574,160000,52
1165,2935800,556200,14.426,16.41919899,160000,53
1166,2935800,556600,14.602,16.40624809,160000,53
1167,2935800,557000,14.879,16.39384842,160000,53
1168,2935800,557400,15.11,16.3792572,160000,53
1169,2935800,557800,15.324,16.36840439,160000,54
1170,2935800,558200,15.426,16.35834694,160000,54
1171,2935800,558600,15.476,16.34913635,160000,54
1172,2935800,559000,15.526,16.33886147,160000,54
1173,2935800,559400,15.555,16.33165169,160000,54
1174,2935800,559800,15.595,16.32534218,160000,55
1175,2935800,560200,15.629,16.31991768,160000,55
1176,2935800,560600,15.599,16.31434059,160000,55
1177,2935800,561000,15.632,16.31085014,160000,55
1178,2935800,561400,15.645,16.30872726,160000,55
1179,2935800,561800,15.687,16.30793953,160000,56
1180,2935800,562200,15.56,16.30836868,160000,56
1181,2935800,562600,15.565,16.30939102,160000,56
1182,2935800,563000,15.385,16.31059265,160000,56
1183,2935800,563400,15.445,16.31178093,160000,56
1184,2935800,563800,15.463,16.31209373,160000,57
1185,2935800,564200,15.412,16.31157875,160000,57
1186,2935800,564600,15.438,16.31009674,160000,57
1187,2935800,565000,15.488,16.30683327,160000,57
1188,2935800,565400,15.502,16.30319595,160000,58
1189,2935800,565800,15.501,16.29885864,160000,58
1190,2935800,566200,15.542,16.29413414,160000,58
1191,2935800,566600,15.524,16.28822136,160000,58
1192,2935800,567000,15.497,16.2831459,160000,58
1193,2935800,567400,15.492,16.27749062,160000,59
1194,2935800,567800,15.438,16.27115059,160000,59
1195,2935800,568200,15.441,16.26216698,160000,59
1196,2935800,568600,15.422,16.2541256,160000,59
1197,2935800,569000,15.396,16.24537659,160000,59
1198,2935800,569400,15.34,16.23602867,160000,60
1199,2935800,569800,15.448,16.22374916,160000,60
1200,2935800,570200,15.506,16.21371841,160000,60
1201,2935800,570600,15.508,16.20379829,160000,60
1202,2935800,571000,15.542,16.19429016,160000,60
1203,2935800,571400,15.509,16.18347931,160000,61
1204,2935800,571800,15.373,16.17608643,160000,61
1205,2935800,572200,15.223,16.17007065,160000,61
1206,2935800,572600,15.196,16.16500854,160000,61
1207,2935800,573000,15.179,16.15994835,160000,62
1208,2935800,573400,15.355,16.15700722,160000,62
1209,2935800,573800,15.368,16.15510368,160000,62
1210,2935800,574200,15.279,16.15426636,160000,62
1211,2935800,574600,15.244,16.15471077,160000,62
1212,2935800,575000,15.134,16.1562252,160000,63
1213,2935800,575400,15.108,16.15870667,160000,63
1214,2935800,575800,15.207,16.16208076,160000,63
1215,2935800,576200,15.168,16.16740417,160000,63
1216,2935400,555400,14.529,16.463871,160000,64
1217,2935400,555800,14.42,16.44511986,160000,64
1218,2935400,556200,14.464,16.43047905,160000,65
1219,2935400,556600,14.642,16.41628075,160000,65
1220,2935400,557000,14.885,16.40262794,160000,65
1221,2935400,557400,15.092,16.38648415,160000,65
1222,2935400,557800,15.328,16.37441444,160000,66
1223,2935400,558200,15.465,16.36317253,160000,66
1224,2935400,558600,15.546,16.35281754,160000,66
1225,2935400,559000,15.562,16.3411808,160000,66
1226,2935400,559400,15.549,16.33294678,160000,66
1227,2935400,559800,15.612,16.32567215,160000,67
1228,2935400,560200,15.633,16.31934929,160000,67
1229,2935400,560600,15.534,16.31274414,160000,67
1230,2935400,561000,15.519,16.30850601,160000,67
1231,2935400,561400,15.618,16.30571175,160000,67
1232,2935400,561800,15.609,16.30435753,160000,68
1233,2935400,562200,15.614,16.30425453,160000,68
1234,2935400,562600,15.516,16.30499458,160000,68
1235,2935400,563000,15.49,16.30603218,160000,68
1236,2935400,563400,15.43,16.30715561,160000,68
1237,2935400,563800,15.453,16.30750084,160000,69
1238,2935400,564200,15.464,16.30706978,160000,69
1239,2935400,564600,15.439,16.30569649,160000,69
1240,2935400,565000,15.525,16.30257607,160000,69
1241,2935400,565400,15.514,16.29903793,160000,70
1242,2935400,565800,15.538,16.2947731,160000,70
1243,2935400,566200,15.616,16.29009056,160000,70
1244,2935400,566600,15.535,16.2841835,160000,70
1245,2935400,567000,15.578,16.27913666,160000,70
1246,2935400,567400,15.505,16.2735405,160000,71
1247,2935400,567800,15.456,16.26728439,160000,71
1248,2935400,568200,15.465,16.25844383,160000,71
1249,2935400,568600,15.427,16.25054169,160000,71
1250,2935400,569000,15.406,16.24195099,160000,71
1251,2935400,569400,15.323,16.23277664,160000,72
1252,2935400,569800,15.303,16.22073936,160000,72
1253,2935400,570200,15.414,16.21091652,160000,72
1254,2935400,570600,15.407,16.20121384,160000,72
1255,2935400,571000,15.516,16.19193268,160000,72
1256,2935400,571400,15.506,16.18142128,160000,73
1257,2935400,571800,15.505,16.17428017,160000,73
1258,2935400,572200,15.27,16.16853142,160000,73
1259,2935400,572600,15.181,16.16372681,160000,73
1260,2935400,573000,15.238,16.1589489,160000,74
1261,2935400,573400,15.309,16.1561985,160000,74
1262,2935400,573800,15.479,16.15445709,160000,74
1263,2935400,574200,15.374,16.15375137,160000,74
1264,2935400,574600,15.236,16.15432549,160000,74
1265,2935400,575000,15.105,16.15592384,160000,75
1266,2935400,575400,15.174,16.1584816,160000,75
1267,2935400,575800,15.17,16.16193199,160000,75
1268,2935400,576200,15.171,16.16736412,160000,75
1269,2935000,555400,14.35,16.47790909,160000,64
1270,2935000,555800,14.454,16.45751762,160000,64
1271,2935000,556200,14.554,16.4415493,160000,65
1272,2935000,556600,14.689,16.42601967,160000,65
1273,2935000,557000,14.873,16.41104698,160000,65
1274,2935000,557400,15.118,16.39328575,160000,65
1275,2935000,557800,15.3,16.37995911,160000,66
1276,2935000,558200,15.465,16.36750793,160000,66
1277,2935000,558600,15.559,16.35599709,160000,66
1278,2935000,559000,15.56,16.34300041,160000,66
1279,2935000,559400,15.615,16.33375359,160000,66
1280,2935000,559800,15.621,16.32553673,160000,67
1281,2935000,560200,15.585,16.31834221,160000,67
1282,2935000,560600,15.54,16.31074905,160000,67
1283,2935000,561000,15.531,16.30580139,160000,67
1284,2935000,561400,15.572,16.30237961,160000,67
1285,2935000,561800,15.572,16.30050278,160000,68
1286,2935000,562200,15.629,16.29992104,160000,68
1287,2935000,562600,15.686,16.30041885,160000,68
1288,2935000,563000,15.542,16.30133057,160000,68
1289,2935000,563400,15.571,16.30243111,160000,68
1290,2935000,563800,15.539,16.30284309,160000,69
1291,2935000,564200,15.468,16.30252647,160000,69
1292,2935000,564600,15.517,16.30129623,160000,69
1293,2935000,565000,15.463,16.29836082,160000,69
1294,2935000,565400,15.534,16.29495621,160000,70
1295,2935000,565800,15.514,16.29080391,160000,70
1296,2935000,566200,15.609,16.28619576,160000,70
1297,2935000,566600,15.553,16.28033257,160000,70
1298,2935000,567000,15.561,16.27533913,160000,70
1299,2935000,567400,15.519,16.2698288,160000,71
1300,2935000,567800,15.446,16.26368904,160000,71
1301,2935000,568200,15.432,16.25502968,160000,71
1302,2935000,568600,15.459,16.24729538,160000,71
1303,2935000,569000,15.425,16.23889351,160000,71
1304,2935000,569400,15.416,16.22992134,160000,72
1305,2935000,569800,15.389,16.21815109,160000,72
1306,2935000,570200,15.348,16.20855331,160000,72
1307,2935000,570600,15.421,16.1990757,160000,72
1308,2935000,571000,15.537,16.19002151,160000,72
1309,2935000,571400,15.683,16.1797924,160000,73
1310,2935000,571800,15.536,16.17288208,160000,73
1311,2935000,572200,15.414,16.16736794,160000,73
1312,2935000,572600,15.254,16.16278076,160000,73
1313,2935000,573000,15.196,16.15823746,160000,74
1314,2935000,573400,15.363,16.15563774,160000,74
1315,2935000,573800,15.519,16.15401459,160000,74
1316,2935000,574200,15.364,16.15339661,160000,74
1317,2935000,574600,15.228,16.15404892,160000,74
1318,2935000,575000,15.178,16.15569305,160000,75
1319,2935000,575400,15.06,16.15829086,160000,75
1320,2935000,575800,15.13,16.16178703,160000,75
1321,2935000,576200,15.164,16.16729927,160000,75
1322,2935000,576600,15.133,16.17251396,160000,75
1323,2934600,555400,14.141,16.4909687,160000,64
1324,2934600,555800,14.334,16.46885872,160000,64
1325,2934600,556200,14.502,16.4515152,160000,65
1326,2934600,556600,14.749,16.43462181,160000,65
1327,2934600,557000,14.949,16.41831207,160000,65
1328,2934600,557400,15.133,16.3989315,160000,65
1329,2934600,557800,15.299,16.38436699,160000,66
1330,2934600,558200,15.462,16.37073708,160000,66
1331,2934600,558600,15.534,16.35811424,160000,66
1332,2934600,559000,15.579,16.34383202,160000,66
1333,2934600,559400,15.583,16.33364105,160000,66
1334,2934600,559800,15.595,16.32455635,160000,67
1335,2934600,560200,15.563,16.31657219,160000,67
1336,2934600,560600,15.51,16.30810165,160000,67
1337,2934600,561000,15.463,16.3025341,160000,67
1338,2934600,561400,15.479,16.29857635,160000,67
1339,2934600,561800,15.518,16.29627609,160000,68
1340,2934600,562200,15.615,16.29533005,160000,68
1341,2934600,562600,15.707,16.29566956,160000,68
1342,2934600,563000,15.659,16.29652596,160000,68
1343,2934600,563400,15.629,16.2976799,160000,68
1344,2934600,563800,15.559,16.29820442,160000,69
1345,2934600,564200,15.562,16.2980442,160000,69
1346,2934600,564600,15.492,16.29699326,160000,69
1347,2934600,565000,15.445,16.29428673,160000,69
1348,2934600,565400,15.503,16.29104996,160000,70
1349,2934600,565800,15.549,16.2870388,160000,70
1350,2934600,566200,15.599,16.28253555,160000,70
1351,2934600,566600,15.545,16.27674484,160000,70
1352,2934600,567000,15.508,16.2718277,160000,70
1353,2934600,567400,15.486,16.26642609,160000,71
1354,2934600,567800,15.375,16.26042366,160000,71
1355,2934600,568200,15.434,16.25197029,160000,71
1356,2934600,568600,15.417,16.24442863,160000,71
1357,2934600,569000,15.426,16.23623276,160000,71
1358,2934600,569400,15.508,16.22747993,160000,72
1359,2934600,569800,15.44,16.21599388,160000,72
1360,2934600,570200,15.415,16.20662498,160000,72
1361,2934600,570600,15.447,16.19737244,160000,72
1362,2934600,571000,15.562,16.1885376,160000,72
1363,2934600,571400,15.647,16.17857361,160000,73
1364,2934600,571800,15.666,16.17186737,160000,73
1365,2934600,572200,15.469,16.1665535,160000,73
1366,2934600,572600,15.326,16.16214561,160000,73
1367,2934600,573000,15.204,16.15778542,160000,74
1368,2934600,573400,15.38,16.15529633,160000,74
1369,2934600,573800,15.445,16.15375137,160000,74
1370,2934600,574200,15.468,16.15318489,160000,74
1371,2934600,574600,15.36,16.15387154,160000,74
1372,2934600,575000,15.167,16.15552902,160000,75
1373,2934600,575400,15.061,16.15814018,160000,75
1374,2934600,575800,15.042,16.16165733,160000,75
1375,2934600,576200,15.098,16.1672287,160000,75
1376,2934600,576600,15.166,16.1725235,160000,75
1377,2934200,555400,13.965,16.50467491,160000,64
1378,2934200,555800,14.352,16.4803791,160000,64
1379,2934200,556200,14.557,16.46130943,160000,65
1380,2934200,556600,14.79,16.44273186,160000,65
1381,2934200,557000,14.995,16.42479324,160000,65
1382,2934200,557400,15.22,16.40347862,160000,65
1383,2934200,557800,15.333,16.38746262,160000,66
1384,2934200,558200,15.504,16.37247658,160000,66
1385,2934200,558600,15.554,16.35860252,160000,66
1386,2934200,559000,15.543,16.34290314,160000,66
1387,2934200,559400,15.57,16.33170128,160000,66
1388,2934200,559800,15.547,16.32171249,160000,67
1389,2934200,560200,15.529,16.31292915,160000,67
1390,2934200,560600,15.484,16.30359268,160000,67
1391,2934200,561000,15.438,16.29744148,160000,67
1392,2934200,561400,15.464,16.29301453,160000,67
1393,2934200,561800,15.522,16.29038048,160000,68
1394,2934200,562200,15.531,16.28921127,160000,68
1395,2934200,562600,15.613,16.28951454,160000,68
1396,2934200,563000,15.676,16.29043961,160000,68
1397,2934200,563400,15.68,16.29179764,160000,68
1398,2934200,563800,15.68,16.29255104,160000,69
1399,2934200,564200,15.563,16.29265213,160000,69
1400,2934200,564600,15.499,16.29187775,160000,69
1401,2934200,565000,15.484,16.28950882,160000,69
1402,2934200,565400,15.492,16.28652,160000,70
1403,2934200,565800,15.518,16.28272247,160000,70
1404,2934200,566200,15.554,16.27838326,160000,70
1405,2934200,566600,15.456,16.27271652,160000,70
1406,2934200,567000,15.538,16.26791573,160000,70
1407,2934200,567400,15.388,16.26266861,160000,71
1408,2934200,567800,15.456,16.25685692,160000,71
1409,2934200,568200,15.469,16.24868584,160000,71
1410,2934200,568600,15.38,16.24139595,160000,71
1411,2934200,569000,15.492,16.23347473,160000,71
1412,2934200,569400,15.511,16.22500801,160000,72
1413,2934200,569800,15.488,16.21388626,160000,72
1414,2934200,570200,15.394,16.20480537,160000,72
1415,2934200,570600,15.45,16.1958313,160000,72
1416,2934200,571000,15.451,16.18725967,160000,72
1417,2934200,571400,15.602,16.17759514,160000,73
1418,2934200,571800,15.642,16.17110634,160000,73
1419,2934200,572200,15.427,16.16599464,160000,73
1420,2934200,572600,15.329,16.16176033,160000,73
1421,2934200,573000,15.178,16.15756416,160000,74
1422,2934200,573400,15.315,16.15516281,160000,74
1423,2934200,573800,15.443,16.15367126,160000,74
1424,2934200,574200,15.466,16.15312386,160000,74
1425,2934200,574600,15.463,16.15380478,160000,74
1426,2934200,575000,15.141,16.15544701,160000,75
1427,2934200,575400,15.097,16.15804863,160000,75
1428,2934200,575800,15.053,16.16157341,160000,75
1429,2934200,576200,15.107,16.16720009,160000,75
1430,2934200,576600,15.118,16.17258644,160000,75
1431,2933800,555400,13.937,16.51275826,160000,64
1432,2933800,555800,14.225,16.4867382,160000,64
1433,2933800,556200,14.627,16.46633148,160000,65
1434,2933800,556600,14.845,16.44646645,160000,65
1435,2933800,557000,15.091,16.42730713,160000,65
1436,2933800,557400,15.278,16.40457344,160000,65
1437,2933800,557800,15.396,16.38752174,160000,66
1438,2933800,558200,15.471,16.37159538,160000,66
1439,2933800,558600,15.477,16.35687637,160000,66
1440,2933800,559000,15.526,16.34026146,160000,66
1441,2933800,559400,15.529,16.32843208,160000,66
1442,2933800,559800,15.469,16.31790924,160000,67
1443,2933800,560200,15.48,16.30867577,160000,67
1444,2933800,560600,15.472,16.29888916,160000,67
1445,2933800,561000,15.401,16.29245949,160000,67
1446,2933800,561400,15.48,16.28785515,160000,67
1447,2933800,561800,15.47,16.28515053,160000,68
1448,2933800,562200,15.501,16.28402901,160000,68
1449,2933800,562600,15.616,16.28445625,160000,68
1450,2933800,563000,15.617,16.28556824,160000,68
1451,2933800,563400,15.728,16.28721428,160000,68
1452,2933800,563800,15.72,16.28822327,160000,69
1453,2933800,564200,15.653,16.28858757,160000,69
1454,2933800,564600,15.499,16.28807068,160000,69
1455,2933800,565000,15.515,16.28600693,160000,69
1456,2933800,565400,15.482,16.28323936,160000,70
1457,2933800,565800,15.482,16.27963066,160000,70
1458,2933800,566200,15.62,16.27544022,160000,70
1459,2933800,566600,15.483,16.26988983,160000,70
1460,2933800,567000,15.475,16.26519585,160000,70
1461,2933800,567400,15.444,16.26008224,160000,71
1462,2933800,567800,15.493,16.25442886,160000,71
1463,2933800,568200,15.427,16.24648857,160000,71
1464,2933800,568600,15.536,16.23940659,160000,71
1465,2933800,569000,15.469,16.23170662,160000,71
1466,2933800,569400,15.526,16.2234726,160000,72
1467,2933800,569800,15.548,16.21264458,160000,72
1468,2933800,570200,15.449,16.20379066,160000,72
1469,2933800,570600,15.445,16.19503403,160000,72
1470,2933800,571000,15.467,16.18666077,160000,72
1471,2933800,571400,15.52,16.17721939,160000,73
1472,2933800,571800,15.566,16.17088127,160000,73
1473,2933800,572200,15.414,16.16589737,160000,73
1474,2933800,572600,15.29,16.16176605,160000,73
1475,2933800,573000,15.177,16.15765762,160000,74
1476,2933800,573400,15.392,16.15529633,160000,74
1477,2933800,573800,15.447,16.15381813,160000,74
1478,2933800,574200,15.453,16.15326309,160000,74
1479,2933800,574600,15.364,16.1539135,160000,74
1480,2933800,575000,15.238,16.15552711,160000,75
1481,2933800,575400,15.224,16.15810585,160000,75
1482,2933800,575800,15.13,16.16162872,160000,75
1483,2933800,576200,15.16,16.16729355,160000,75
1484,2933800,576600,15.121,16.17275238,160000,75
1485,2933800,577000,15.226,16.17894173,160000,76
1486,2933400,555400,13.906,16.51777077,160000,77
1487,2933400,555800,14.244,16.49009132,160000,77
1488,2933400,556200,14.571,16.46841621,160000,78
1489,2933400,556600,14.89,16.44735146,160000,78
1490,2933400,557000,15.113,16.42707634,160000,78
1491,2933400,557400,15.272,16.40308571,160000,78
1492,2933400,557800,15.345,16.38514519,160000,79
1493,2933400,558200,15.393,16.36843872,160000,79
1494,2933400,558600,15.403,16.35305214,160000,79
1495,2933400,559000,15.445,16.33575249,160000,79
1496,2933400,559400,15.449,16.32349205,160000,79
1497,2933400,559800,15.41,16.31263351,160000,80
1498,2933400,560200,15.422,16.30315018,160000,80
1499,2933400,560600,15.42,16.29315948,160000,80
1500,2933400,561000,15.463,16.28664589,160000,80
1501,2933400,561400,15.415,16.28206253,160000,80
1502,2933400,561800,15.426,16.27947998,160000,81
1503,2933400,562200,15.476,16.27862358,160000,81
1504,2933400,562600,15.544,16.27932739,160000,81
1505,2933400,563000,15.607,16.28074646,160000,81
1506,2933400,563400,15.62,16.28279686,160000,81
1507,2933400,563800,15.708,16.28412437,160000,82
1508,2933400,564200,15.657,16.28479767,160000,82
1509,2933400,564600,15.573,16.28456688,160000,82
1510,2933400,565000,15.448,16.28282928,160000,82
1511,2933400,565400,15.437,16.2802906,160000,83
1512,2933400,565800,15.478,16.27687836,160000,83
1513,2933400,566200,15.557,16.27284431,160000,83
1514,2933400,566600,15.582,16.26742363,160000,83
1515,2933400,567000,15.548,16.26283836,160000,83
1516,2933400,567400,15.506,16.25786018,160000,84
1517,2933400,567800,15.492,16.25236511,160000,84
1518,2933400,568200,15.504,16.24465561,160000,84
1519,2933400,568600,15.487,16.23777962,160000,84
1520,2933400,569000,15.446,16.230299,160000,84
1521,2933400,569400,15.525,16.22229576,160000,85
1522,2933400,569800,15.509,16.21175766,160000,85
1523,2933400,570200,15.409,16.20313072,160000,85
1524,2933400,570600,15.348,16.19458771,160000,85
1525,2933400,571000,15.352,16.1864109,160000,85
1526,2933400,571400,15.34,16.17717743,160000,86
1527,2933400,571800,15.399,16.17097473,160000,86
1528,2933400,572200,15.335,16.16609573,160000,86
1529,2933400,572600,15.345,16.16204262,160000,86
1530,2933400,573000,15.244,16.15799522,160000,87
1531,2933400,573400,15.313,16.15565491,160000,87
1532,2933400,573800,15.454,16.1541729,160000,87
1533,2933400,574200,15.486,16.15359688,160000,87
1534,2933400,574600,15.318,16.15420723,160000,87
1535,2933400,575000,15.259,16.15578461,160000,88
1536,2933400,575400,15.272,16.15833855,160000,88
1537,2933400,575800,15.238,16.1618576,160000,88
1538,2933400,576200,15.164,16.16755867,160000,88
1539,2933400,576600,15.263,16.17308998,160000,88
1540,2933400,577000,15.111,16.17938805,160000,89
1541,2933000,555400,13.91,16.51940727,160000,77
1542,2933000,555800,14.346,16.4901619,160000,77
1543,2933000,556200,14.579,16.46731377,160000,78
1544,2933000,556600,14.963,16.44516563,160000,78
1545,2933000,557000,15.147,16.42390823,160000,78
1546,2933000,557400,15.219,16.39884949,160000,78
1547,2933000,557800,15.281,16.38019371,160000,79
1548,2933000,558200,15.345,16.36289406,160000,79
1549,2933000,558600,15.355,16.34703827,160000,79
1550,2933000,559000,15.354,16.32931519,160000,79
1551,2933000,559400,15.399,16.31683731,160000,79
1552,2933000,559800,15.407,16.30585861,160000,80
1553,2933000,560200,15.424,16.29634094,160000,80
1554,2933000,560600,15.486,16.28641129,160000,80
1555,2933000,561000,15.427,16.28001785,160000,80
1556,2933000,561400,15.39,16.27566528,160000,80
1557,2933000,561800,15.426,16.27340889,160000,81
1558,2933000,562200,15.41,16.27304649,160000,81
1559,2933000,562600,15.458,16.27417755,160000,81
1560,2933000,563000,15.453,16.27602577,160000,81
1561,2933000,563400,15.527,16.27858925,160000,81
1562,2933000,563800,15.539,16.28029823,160000,82
1563,2933000,564200,15.647,16.28131294,160000,82
1564,2933000,564600,15.497,16.28138924,160000,82
1565,2933000,565000,15.415,16.27998543,160000,82
1566,2933000,565400,15.435,16.27767754,160000,83
1567,2933000,565800,15.319,16.27446175,160000,83
1568,2933000,566200,15.568,16.27058601,160000,83
1569,2933000,566600,15.465,16.26530075,160000,83
1570,2933000,567000,15.454,16.26082802,160000,83
1571,2933000,567400,15.462,16.25598145,160000,84
1572,2933000,567800,15.476,16.25064087,160000,84
1573,2933000,568200,15.424,16.24315453,160000,84
1574,2933000,568600,15.45,16.23647881,160000,84
1575,2933000,569000,15.354,16.22921371,160000,84
1576,2933000,569400,15.399,16.22143745,160000,85
1577,2933000,569800,15.473,16.21118736,160000,85
1578,2933000,570200,15.379,16.20278549,160000,85
1579,2933000,570600,15.299,16.19445801,160000,85
1580,2933000,571000,15.23,16.18647385,160000,85
1581,2933000,571400,15.186,16.17744255,160000,86
1582,2933000,571800,15.281,16.17136574,160000,86
1583,2933000,572200,15.296,16.16657639,160000,86
1584,2933000,572600,15.279,16.16258621,160000,86
1585,2933000,573000,15.295,16.15858269,160000,87
1586,2933000,573400,15.368,16.15625191,160000,87
1587,2933000,573800,15.397,16.15476036,160000,87
1588,2933000,574200,15.406,16.15415955,160000,87
1589,2933000,574600,15.267,16.15472603,160000,87
1590,2933000,575000,15.124,16.15626907,160000,88
1591,2933000,575400,15.218,16.15879822,160000,88
1592,2933000,575800,15.227,16.16231346,160000,88
1593,2933000,576200,15.249,16.16805267,160000,88
1594,2933000,576600,15.295,16.17365646,160000,88
1595,2933000,577000,15.245,16.18006516,160000,89
1596,2932600,555400,14.103,16.51646996,160000,77
1597,2932600,555800,14.399,16.48544312,160000,77
1598,2932600,556200,14.821,16.46129608,160000,78
1599,2932600,556600,14.948,16.43798256,160000,78
1600,2932600,557000,15.122,16.41571426,160000,78
1601,2932600,557400,15.181,16.38962746,160000,78
1602,2932600,557800,15.272,16.37034416,160000,79
1603,2932600,558200,15.278,16.35259438,160000,79
1604,2932600,558600,15.277,16.33645248,160000,79
1605,2932600,559000,15.357,16.31859398,160000,79
1606,2932600,559400,15.37,16.30616379,160000,79
1607,2932600,559800,15.429,16.29535294,160000,80
1608,2932600,560200,15.488,16.28610802,160000,80
1609,2932600,560600,15.499,16.27663612,160000,80
1610,2932600,561000,15.409,16.27068901,160000,80
1611,2932600,561400,15.358,16.26692009,160000,80
1612,2932600,561800,15.329,16.26535416,160000,81
1613,2932600,562200,15.327,16.26591682,160000,81
1614,2932600,562600,15.338,16.26778603,160000,81
1615,2932600,563000,15.351,16.27033424,160000,81
1616,2932600,563400,15.348,16.27368355,160000,81
1617,2932600,563800,15.392,16.27593422,160000,82
1618,2932600,564200,15.48,16.27741623,160000,82
1619,2932600,564600,15.488,16.27789116,160000,82
1620,2932600,565000,15.314,16.27689934,160000,82
1621,2932600,565400,15.18,16.27486801,160000,83
1622,2932600,565800,15.38,16.27188683,160000,83
1623,2932600,566200,15.423,16.26820183,160000,83
1624,2932600,566600,15.553,16.26308632,160000,83
1625,2932600,567000,15.539,16.25875282,160000,83
1626,2932600,567400,15.465,16.25406265,160000,84
1627,2932600,567800,15.392,16.24890518,160000,84
1628,2932600,568200,15.386,16.24168205,160000,84
1629,2932600,568600,15.484,16.23524475,160000,84
1630,2932600,569000,15.299,16.22824097,160000,84
1631,2932600,569400,15.379,16.22074127,160000,85
1632,2932600,569800,15.379,16.21084785,160000,85
1633,2932600,570200,15.373,16.20273209,160000,85
1634,2932600,570600,15.302,16.19467545,160000,85
1635,2932600,571000,15.247,16.18693924,160000,85
1636,2932600,571400,15.202,16.17816734,160000,86
1637,2932600,571800,15.216,16.17224503,160000,86
1638,2932600,572200,15.258,16.16755486,160000,86
1639,2932600,572600,15.29,16.16363144,160000,86
1640,2932600,573000,15.355,16.15967751,160000,87
1641,2932600,573400,15.401,16.15735626,160000,87
1642,2932600,573800,15.333,16.15585327,160000,87
1643,2932600,574200,15.341,16.15522766,160000,87
1644,2932600,574600,15.205,16.15574837,160000,87
1645,2932600,575000,15.143,16.15725708,160000,88
1646,2932600,575400,15.109,16.15976524,160000,88
1647,2932600,575800,15.261,16.16328049,160000,88
1648,2932600,576200,15.282,16.1690712,160000,88
1649,2932600,576600,15.312,16.17476654,160000,88
1650,2932600,577000,15.25,16.18131065,160000,89
1651,2932600,577400,15.049,16.18857193,160000,89
1652,2932200,555400,14.031,16.51012611,160000,77
1653,2932200,555800,14.559,16.47784042,160000,77
1654,2932200,556200,14.862,16.45280266,160000,78
1655,2932200,556600,15.045,16.4287281,160000,78
1656,2932200,557000,15.109,16.40584183,160000,78
1657,2932200,557400,15.169,16.37919617,160000,78
1658,2932200,557800,15.187,16.35964203,160000,79
1659,2932200,558200,15.204,16.34177399,160000,79
1660,2932200,558600,15.262,16.32565498,160000,79
1661,2932200,559000,15.281,16.30800819,160000,79
1662,2932200,559400,15.352,16.29587364,160000,79
1663,2932200,559800,15.456,16.2854538,160000,80
1664,2932200,560200,15.499,16.27667427,160000,80
1665,2932200,560600,15.459,16.26786613,160000,80
1666,2932200,561000,15.41,16.26250648,160000,80
1667,2932200,561400,15.348,16.25942993,160000,80
1668,2932200,561800,15.271,16.25862694,160000,81
1669,2932200,562200,15.314,16.26016045,160000,81
1670,2932200,562600,15.285,16.2627697,160000,81
1671,2932200,563000,15.348,16.26599121,160000,81
1672,2932200,563400,15.244,16.27006149,160000,81
1673,2932200,563800,15.268,16.27279091,160000,82
1674,2932200,564200,15.43,16.27466583,160000,82
1675,2932200,564600,15.401,16.27545929,160000,82
1676,2932200,565000,15.264,16.27478409,160000,82
1677,2932200,565400,15.278,16.27295494,160000,83
1678,2932200,565800,15.305,16.27014351,160000,83
1679,2932200,566200,15.368,16.26660156,160000,83
1680,2932200,566600,15.484,16.26161957,160000,83
1681,2932200,567000,15.619,16.25739098,160000,83
1682,2932200,567400,15.429,16.25282097,160000,84
1683,2932200,567800,15.383,16.24779701,160000,84
1684,2932200,568200,15.409,16.24076843,160000,84
1685,2932200,568600,15.366,16.23451233,160000,84
1686,2932200,569000,15.421,16.22770882,160000,84
1687,2932200,569400,15.372,16.22042465,160000,85
1688,2932200,569800,15.335,16.21082115,160000,85
1689,2932200,570200,15.436,16.20293617,160000,85
1690,2932200,570600,15.354,16.1951046,160000,85
1691,2932200,571000,15.366,16.18757629,160000,85
1692,2932200,571400,15.273,16.17902565,160000,86
1693,2932200,571800,15.206,16.17323112,160000,86
1694,2932200,572200,15.224,16.16862297,160000,86
1695,2932200,572600,15.197,16.16475487,160000,86
1696,2932200,573000,15.353,16.1608429,160000,87
1697,2932200,573400,15.321,16.15853691,160000,87
1698,2932200,573800,15.337,16.15703583,160000,87
1699,2932200,574200,15.212,16.15640068,160000,87
1700,2932200,574600,15.151,16.15690422,160000,87
1701,2932200,575000,15.191,16.15839958,160000,88
1702,2932200,575400,15.151,16.16090202,160000,88
1703,2932200,575800,15.183,16.1644249,160000,88
1704,2932200,576200,15.248,16.17025757,160000,88
1705,2932200,576600,15.231,16.17602158,160000,88
1706,2932200,577000,15.125,16.18267059,160000,89
1707,2932200,577400,15.06,16.19006157,160000,89
1708,2931800,555400,14.074,16.50036049,160000,77
1709,2931800,555800,14.452,16.46697807,160000,77
1710,2931800,556200,14.889,16.44120026,160000,78
1711,2931800,556600,15.004,16.41652679,160000,78
1712,2931800,557000,15.05,16.39319801,160000,78
