S5A,S5AS,G300,G301,S362,ACME1,ACME2,G251,G310,G338,S6,G94C,G94B,G94A,S10E,S10D,S10C,S10A,S39
,,0,0,90.2,,0,0,15.79,0,,0,0,0,0,0,0,0,0
,,0,0,196.15,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,406.4,,0,0,8.3,0,,0,0,0,0,0,0,0,0
,,0,0,866.05,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,448.26,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,869.34,,0,0,0.07,0,,0,0,0,0,0,0,0,0
,,0,0,1116.69,,0,109.6,8.84,0,,0,0,0,0,0,0,0,0
,,0,-49,1293.69,,0,220.67,160.52,0,,0,0,0,0,-246,-217,-289,0
,,0,-90.22,1129.52,,-49,216.16,353.98,0,,0,0,0,0,-368,-378,-406,0
,,0,-66.14,942.25,,-90.22,196.21,329.47,0,,0,0,0,0,-369,-378,-406,0
,,0,0,961.75,,-66.14,102.13,327.09,0,,0,0,0,0,-371,-378,-404,0
,,0,0,1214.34,,0,116.39,457.25,0,,0,0,0,0,-372,-378,-404,0
,,0,-214.25,1178.45,,0,137.7,377.13,0,,0,0,0,0,-371,-377,-401,0
,,0,-61.16,831.19,,-214.25,55.05,379.7,0,,0,0,0,0,-370,-377,-400,0
,,0,-44.44,830.07,,-61.16,27.8,224.97,0,,0,0,0,0,-370,-379,-402,0
,,0,-160.05,844.2,,-44.44,53.73,173.63,0,,0,0,0,0,-372,-383,-405,0
,,0,-52.32,605.81,,-160.05,0,562.03,0,,0,0,0,0,-376,-383,-408,0
,,0,0,753.88,,-52.32,104.02,1127.47,0,,0,0,0,0,-382,-383,-411,0
,,0,0,1007.64,,0,125.15,1105.34,0,,0,0,0,0,-388,-384,-415,0
,,0,0,1221.64,,0,38.55,900.71,0,,0,0,0,0,-396,-386,-420,0
,,0,0,1375.76,,0,34.66,644.75,0,,0,0,0,0,-405,-390,-426,0
,,0,0,902.86,,0,42.5,718.27,0,,0,0,0,0,-406,-392,-429,0
,,0,0,587.79,,0,30.44,938.27,0,,0,0,0,0,-406,-392,-430,0
,,0,-387.56,396.73,,0,0.47,645.53,0,,0,0,0,0,-405,-392,-429,0
,,0,-376.49,283.38,,-387.56,120.24,354.19,0,,0,0,0,0,-400,-390,-426,0
,,0,-350.78,216.59,,-376.49,110.45,246.52,0,,0,0,0,0,-396,-387,-424,0
,,0,-372.93,233.49,,-350.78,27.11,238.08,0,,0,0,0,0,-393,-385,-422,0
,,0,-326.49,259.92,,-372.93,7.75,123.01,0,,0,0,0,0,-386,-381,-418,0
,,0,-70.76,297.28,,-326.49,0,654.93,0,,0,0,0,0,-385,-379,-417,0
,,0,0,353.19,,-70.76,0,831.21,0,,0,0,0,0,-390,-381,-418,0
,,0,-277.53,381.53,,0,0,651.5,0,,0,0,0,0,-391,-382,-418,0
,,0,-361.65,309.49,,-277.53,0,562.43,0,,0,0,0,0,-388,-382,-418,0
,,0,-306.44,297.36,,-361.65,0,331.51,0,,0,0,0,0,-385,-383,-418,0
,,0,-294.12,246.62,,-306.44,0,287.76,0,,0,0,0,0,-381,-382,-418,0
,,0,-304.93,344.06,,-294.12,0,244.66,0,,0,0,0,0,-376,-376,-407.5,0
,,0,-262.29,295.74,,-304.93,0,19.78,0,,0,0,0,0,-180,-188,-397,0
,,0,-244.25,228.74,,-262.29,0,36.12,0,,0,0,0,0,0,0,-424,0
,,0,-239.25,271,,-244.25,0,28.83,0,,0,0,0,0,0,0,-141,0
,,0,-486.89,383.74,,-239.25,0,157.54,0,,0,0,0,0,0,0,0,0
,,0,-257.3,355.36,,-486.89,0,186.56,0,,0,0,0,0,0,0,0,0
,,0,-255.34,340.32,,-257.3,0,176.33,0,,0,0,0,0,0,0,0,0
,,0,-246.39,306.27,,-255.34,0,566.69,0,,0,0,0,0,0,0,0,0
,,0,-328.75,151.02,,-246.39,0,453.33,0,,0,0,0,0,0,0,0,0
,,0,-280.78,122.88,,-328.75,0,253.65,0,,0,0,0,0,0,0,0,0
,,0,-312.16,139,,-280.78,0.29,210.23,0,,0,0,0,0,0,0,0,0
,,0,-327.95,155.1,,-312.16,0,280.63,0,,0,0,0,0,0,0,0,0
,,0,-349.25,130.86,,-327.95,0,185.66,0,,0,0,0,0,0,0,0,0
,,0,-346.68,127.61,,-349.25,0,189.13,0,,0,0,0,0,0,0,0,0
,,0,-287.55,222.86,,-346.68,0.58,298.88,0,,0,0,0,0,0,0,0,0
,,0,0,334.41,,-287.55,0,262.38,0,,0,0,0,0,0,0,0,0
,,0,-339.62,229.65,,0,0,1088.56,0,,0,0,0,0,0,0,0,0
,,0,-277.39,291.37,,-339.62,0,887.48,0,,0,0,0,0,0,0,0,0
,,0,-281.12,135.28,,-277.39,0,689.03,0,,0,0,0,0,0,0,0,0
,,0,-301.97,118.54,,-281.12,0,371.59,0,,0,0,0,0,0,0,0,0
,,0,-346.38,120.48,,-301.97,0,403.08,0,,0,0,0,0,0,0,0,0
,,0,-331.22,133.67,,-346.38,0,255.07,0,,0,0,0,0,0,0,0,0
,,0,-296.74,95.53,,-331.22,0,256.67,0,,0,0,0,0,0,0,0,0
,,0,-361.4,144.59,,-296.74,0,392.93,0,,0,0,0,0,0,0,0,0
,,0,-366.13,52.15,,-361.4,5.8,396.32,0,,0,0,0,0,0,0,0,0
,,0,-363.09,138.03,,-366.13,0,423.61,0,,0,0,0,0,0,0,0,0
,,0,-373.95,76.15,,-363.09,0,355.04,0,,0,0,0,0,0,0,0,0
,,0,-351.43,140.12,,-373.95,0,238.91,0,,0,0,0,0,0,0,0,0
,,0,-2.58,343.19,,-351.43,0,379.28,0,,0,0,0,0,-958,-1039,-1036,0
,,0,0,1428.48,,-2.58,0,1727.07,0,,0,0,0,0,-1293,-1314,-1357,0
,,0,0,2461.4,,0,0,2316.29,0,,0,0,0,0,-1636,-1346,-1828,0
,,0,0,2656.28,,0,0,2644.72,0,,0,0,0,0,-1679,-1000,-1609,0
,,0,0,2666.75,,0,0,2810.53,0,,0,0,0,0,-1526,-1086,-1423,0
,,0,0,2195.01,,0,0,3087.11,0,,0,0,0,0,-1525,-1058,-1353,0
,,0,0,1630.32,,0,0,3118.18,0,,0,0,0,0,-1533,-988,-1313,0
,,0,0,1428.32,,0,210.08,2922.84,0,,0,0,0,0,-1563,-977,-1264,0
,,0,0,1305.44,,0,233.01,2681.12,-0.11,,0,0,0,0,-1555,-909,-1254,0
,,0,0,1194.15,,0,99.62,2714.53,0,,0,0,0,0,-1483,-887,-1219,0
,,0,0,709.16,,0,311.1,2684.02,0,,0,0,0,0,-1145,-788,-936,0
,,0,0,662.04,,0,227.05,2493.78,0,,0,0,0,0,-1018,-891,-934,0
,,0,0,489.75,,0,0,2333.3,0,,0,0,0,0,-1052,-936,-954,0
,,0,0,468.98,,0,0,1996.89,0,,0,0,0,0,-1063,-941,-949,0
,,0,0,553.81,,0,30.04,1898.68,0,,0,0,0,0,-1110,-966,-958,0
,,0,0,360.96,,0,22.36,1891.17,0,,0,0,0,0,-1123,-974,-970,0
,,0,0,340.39,,0,0,1434.1,0,,0,0,0,0,-1205,-1015,-990,0
,,0,0,277.52,,0,48.75,685.09,0,,0,0,0,0,-1246,-1034,-994,-244.85
,,0,0,666.68,,0,165.92,1247.88,0,,0,0,0,0,-1217,-1079,-1035,-0.32
,,0,0,1663.4,,0,0,1769.1,0,,0,0,0,0,-1138,-1073,-1112,0
,,0,0,2114.24,,0,0,2166.28,0,,0,0,0,0,-1143,-1102,-1166,0
,,0,0,1840.54,,0,0,2081.83,0,,0,0,0,0,-1143,-1100,-1175,0
,,0,0,1596.01,,0,0,1426.05,0,,0,0,0,0,-1140,-1076,-1146,0
,,0,0,1200.56,,0,0,1182.21,-0.16,,0,0,0,0,-1218,-1134,-1163,-136.28
,,0,0,802.56,,0,0,1183.98,0,,0,0,0,0,-1226,-1152,-1177,-176.32
,,0,0,384.46,,0,0,911.72,-0.31,,0,0,0,0,-450,-381,-1276,-166.04
,,0,0,237.22,,0,0,445.95,0,,0,0,0,0,0,0,-1435,-108.1
,,0,0,236.25,,0,55.41,321.18,0,,0,0,0,0,0,0,-1469,-129.7
,,0,0,148.32,,0,69.22,178.8,0,,0,0,0,0,0,0,-1494,-136.5
,,0,-35.74,131.22,,0,0,37.2,0,,0,0,0,0,0,0,-590,-129.06
,,0,0,80.85,,-35.74,0,0,0,,0,0,0,0,0,0,0,-129.43
,,0,0,0,,0,0,0.73,0,,0,0,0,0,0,0,0,-129.73
,,0,0,0,,0,0,21.17,0,,0,0,0,0,0,0,0,-129.66
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-129.51
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-129.79
,,0,0,53.37,,0,0,68.65,0,,0,0,0,0,0,0,0,-179.18
,,0,0,57.01,,0,0,169.92,0,,0,0,0,0,0,0,0,0
,,0,0,40.42,,0,0,171.43,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,174.34,0,,0,0,0,0,0,0,0,0
,,0,0,72.41,,0,0,132.72,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,43.16,0,,0,0,0,0,0,0,0,0
,,0,0,53.26,,0,0,183.95,0,,0,0,0,0,0,0,0,0
,,0,0,137.23,,0,0,753.82,0,,0,0,0,0,0,0,0,0
,,0,0,479.71,,0,0,985.9,0,,0,0,0,0,0,0,0,0
,,0,0,803.79,,0,0,1444.2,0,,0,0,0,0,0,0,0,0
,,0,0,702.49,,0,0,1801.38,0,,0,0,0,0,0,0,0,0
,,0,0,556.85,,0,0,1548.4,0,,0,0,0,0,0,0,0,0
,,0,0,366.61,,0,0,1069.54,0,,0,0,0,0,0,0,0,0
,,0,0,1197.9,,0,0,982.18,0,,0,0,0,0,0,0,0,0
,,0,0,1354.84,,0,0,893.34,0,,0,0,0,0,0,0,0,0
,,0,0,842.68,,0,0,496.9,0,,0,0,0,0,0,0,0,0
,,0,0,488.8,,0,0,284.74,0,,0,0,0,0,0,0,0,0
,,0,0,388.32,,0,0,454.07,-0.38,,0,0,0,0,0,0,0,0
,,0,0,278.47,,0,0.58,270.86,0,,0,0,0,0,0,0,0,0
,,0,0,236.42,,0,0,175.52,0,,0,0,0,0,0,0,0,0
,,0,0,310.61,,0,0,176.06,0,,0,0,0,0,0,0,0,0
,,0,0,372.26,,0,0,201.48,0,,0,0,0,0,0,0,0,0
,,0,0,382.06,,0,0,389.77,0,,0,0,0,0,0,0,0,0
,,0,0,336.36,,0,0,323.32,0,,0,0,0,0,0,0,0,0
,,0,0,340.05,,0,0,223.03,-0.54,,0,0,0,0,0,0,0,0
,,0,0,282.79,,0,0,199.33,0,,0,0,0,0,0,0,0,-13.43
,,0,0,77.15,,0,0,139.38,0,,0,0,0,0,0,0,0,-111.06
,,0,0,28.22,,0,0,136.57,0,,0,0,0,0,0,0,0,-157.41
,,0,0,40.95,,0,0,82.69,0,,0,0,0,0,0,0,0,-201.36
,,0,0,18.66,,0,0,124.64,0,,0,0,0,0,0,0,0,-75.31
,,0,0,164.37,,0,0,22.88,0,,0,0,0,0,0,0,0,0
,,0,0,16.58,,0,0,84.42,0,,0,0,0,0,0,0,0,0
,,0,0,43.37,,0,0,111.27,0,,0,0,0,0,0,0,0,0
,,0,0,64.1,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,56.8,,0,0,37.19,0,,0,0,0,0,0,0,0,0
,,0,0,3.93,,0,0,45.37,0,,0,0,0,0,0,0,0,-169.75
,,0,0,52,,0,0,54.63,0,,0,0,0,0,0,0,0,-193.35
,,0,0,0,,0,0,29.89,0,,0,0,0,0,0,0,0,-282.4
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-227.01
,,0,0,33.98,,0,0.68,0,0,,0,0,0,0,0,0,0,-155.63
,,0,0,44.84,,0,0,0,0,,0,0,0,0,0,0,0,-40.09
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,38.44,,0,0,0,0,,0,0,0,0,0,0,0,0
,,-0.75,-36.2,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,54.39,,-36.2,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,4.32,-1.2,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,7.55,0,,0,0,0,0,0,0,0,0
,,0,0,38.18,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,3.07,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,-0.39,59.16,,0,0,0,0,,-4.29,0,0,0,0,0,0,0
,,0,0,0,,-0.39,43.71,0,0,,-3.77,0,0,0,0,0,0,0
,,0,0,0,,0,66.28,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0.44,0,0,,0,0,0,0,0,0,0,0
,,0,0,61.87,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-93.22,0,0,0,0,0,0,0
,,0,0,49.88,,0,0,0,0,,-2.53,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-0.88
,,0,0,5.46,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,28.52,,0,0,0,0,,0,0,0,0,0,0,0,-97.9
,,0,0,5.01,,0,0,0,0,,0,0,0,0,0,0,0,-142.03
,,0,0,30.5,,0,9.24,0,0,,0,0,0,0,0,0,0,-94.63
,,0,0,0.12,,0,67.29,0,0,,0,0,0,0,0,0,0,-89.91
,,0,0,43.43,,0,66.6,0,0,,0,0,0,0,0,0,0,-95.74
,,0,0,0,,0,60.63,0,0,,0,0,0,0,0,0,0,-58.96
,,0,0,96.67,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,6.4,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,37.33,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,60.17,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,17.52,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,199.67,,0,0,0,0,,-96.18,0,0,0,0,0,0,-112.03
,,0,0,178.95,,0,0,0,0,,-52.03,0,0,0,0,0,0,-85.21
,,0,0,196.33,,0,0,0,0,,0,0,0,0,0,0,0,-30.71
,,0,0,224.72,,0,0,0,0,,0,0,0,0,0,0,0,-96.27
,,0,0,240.65,,0,0,0,0,,0,0,0,0,0,0,0,-52.93
,,0,0,266.33,,0,0,0,0,,0,0,0,0,0,0,0,-72.1
,,0,0,237.69,,0,0,22.86,0,,0,0,0,0,0,0,0,-65.68
,,0,0,131.92,,0,0,0,0,,0,0,0,0,0,0,0,-52.63
,,-1.01,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-127.1
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-109.25
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-135.5
,,0,0,66.98,,0,0,0,0,,0,0,0,0,0,0,0,-33.36
,,0,0,51.55,,0,0,0,0,,0,0,0,0,0,0,0,-97.13
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-127.82
,,0,0,0,,0,0,21.12,0,,-85.76,0,0,0,0,0,0,-76.9
,,0,0,0,,0,0,0,0,,-132.14,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-131.37,0,0,0,0,0,0,0
,,0,0,98.49,,0,0,0,0,,-130.7,0,0,0,0,0,0,0
,,0,0,29.64,,0,0,0,0,,-128.38,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-110.19,0,0,0,0,0,0,0
,,0,0,37.47,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,47.22,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,49.85,,0,0,0,0,,-87.89,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-130.55,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-130.06,0,0,0,0,0,0,0
,,0,0,38.31,,0,0,0,0,,-128.78,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-128.06,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-125.19,0,0,0,0,0,0,-35.47
,,0,0,0,,0,0,0,0,,-124.31,0,0,0,0,0,0,0
,,0,0,35.29,,0,0,0,0,,-124.08,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-124.03,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-123.09,0,0,0,0,0,0,0
,,0,0,62.52,,0,0,0,0,,-121.55,0,0,0,0,0,0,-68.43
,,0,0,28.93,,0,0,21.73,0,,-43.36,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-81.49,0,0,0,0,0,0,-68.1
,,0,0,0,,0,0,0,0,,-124.91,0,0,0,0,0,0,-219.47
,,0,0,0,,0,0,0,0,,-122.88,0,0,0,0,0,0,-112.93
,,0,0,0,,0,0,0,0,,-121.9,0,0,0,0,0,0,-25.62
,,-14.12,0,62.81,,0,0,0,0,,-120.76,0,0,0,0,0,0,-54.85
,,-80.01,0,36.48,,0,0,0,0,,-118.88,0,0,0,0,0,0,-34.37
,,-100.65,0,0,,0,0,0,0,,-117.93,0,0,0,0,0,0,-56.42
,,0,0,0,,0,0,0,0,,-119.82,0,0,0,0,0,0,-23.88
,,0,0,0,,0,0,0,0,,-119.66,0,0,0,0,0,0,-60.39
,,0,0,0,,0,0,0,0,,-118.99,0,0,0,0,0,0,-17.77
,,0,0,0,,0,0,0,0,,-117.54,0,0,0,0,0,0,-41.64
,,0,0,0,,0,0,0,0,,-117.54,0,0,0,0,0,0,-54.37
,,0,0,0,,0,0,0,0,,-116.5,0,-73.49,0,0,0,0,-90.45
,,0,0,0,,0,0,0,0,,-107.3,0,-111.78,0,0,0,0,-129.44
,,0,0,0,,0,0,67.22,0,,-100.31,0,-40.73,0,0,0,0,-129.72
,,0,0,0,,0,0,0,0,,-101.64,0,0,0,0,0,0,-47.15
,,0,0,0,,0,0,0,0,,-103.67,0,0,0,0,0,0,-63.72
,,0,0,0,,0,0,0,0,,-104.76,0,0,0,0,0,0,-62.09
,,0,0,0,,0,0,0,0,,-104.34,0,0,0,0,0,0,-2.77
,,0,0,58.12,,0,0,0,0,,-104.24,0,0,0,0,0,0,0
,,0,0,78.54,,0,0,0,0,,-105.32,0,0,0,0,0,0,-38.13
,,0,0,0,,0,0,0,0,,-36.91,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-43.91,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,-106.98,0,-98.39,0,0,0,0,-73.29
,,0,0,0,,0,0,0,0,,-98.16,0,-146.75,0,0,0,0,-129.01
,,0,0,0,,0,0,0,0,,-32.52,0,-49.89,0,0,0,0,-87.18
,,0,0,0,,0,0,0,0,,-61.11,0,-94.83,0,0,0,0,-98.62
,,0,0,0,,0,0,0,0,,-117.23,0,-151.08,0,0,0,0,-187.76
,,0,-50.94,0,,0,0,48.69,0,,-94.49,0,-127.68,0,0,0,0,-132.99
,,0,0,0,,-50.94,0,0,0,,-87.13,0,-114.46,0,0,0,0,-91.42
,,0,0,0,,0,0,0,0,,-87.7,0,-114.16,0,0,0,0,-98.83
,,0,0,87.57,,0,0,0,0,,-91.11,0,-114.17,0,0,0,0,-60.52
,,0,0,0,,0,0,0,0,,-91.78,0,-114.05,0,0,0,0,-50.07
,,0,0,0,,0,0,0,0,,-91.96,0,-113.7,0,0,0,0,-67.24
,,0,0,0,,0,0,0,0,,-92.27,0,-52.48,0,0,0,0,-52.71
,,0,-12.7,0,,0,0,0,0,,-94.9,0,0,0,0,0,0,0
,,0,0,0,,-12.7,0,0,0,,-96.33,0,0,0,0,0,0,-32.96
,,0,0,0,,0,0,0,0,,-97.54,0,0,0,0,0,0,-47.77
,,0,0,0,,0,0,0,0,,-96.4,0,0,0,0,0,0,-97.41
,,0,0,0,,0,0,0,0,,-93.61,0,0,0,0,0,0,-153.91
,,0,0,0,,0,0,0,0,,-92.29,0,0,0,0,0,0,-176.03
,,0,0,0,,0,0,0,0,,-90.41,0,0,0,0,0,0,-134.71
,,0,0,0,,0,0,5.59,0,,-90.94,0,0,0,0,0,0,-99.96
,,0,-22.51,0,,0,0,0,0,,-90.94,0,0,0,0,0,0,-99.87
,,0,-30.06,0,,-22.51,0,0,0,,-88.17,0,0,0,0,0,0,-99.64
,,0,-18.39,0,,-30.06,0,0,0,,-88.97,0,0,0,0,0,0,-99.57
,,0,0,0,,-18.39,0,0,0,,-30.53,0,-107.88,0,0,0,0,-82.03
,,-1.86,-20.65,0,,0,0,0,0,,0,0,-173.09,0,0,0,0,-119.61
,,-11.78,-80.86,0,,-20.65,0,0,0,,0,0,-163.88,0,0,0,0,-163.05
,,0,-62.69,0,,-80.86,0,0,0,,0,0,-161.87,0,0,0,0,-88.03
,,0,-98.24,0,,-62.69,0,0,0,,0,0,-161.66,0,0,0,0,-27.82
,,0,-149.37,0,,-98.24,0,0,0,,0,0,-161.31,0,0,0,0,-44.98
,,0,-116.55,0,,-149.37,0,0,0,,0,0,-161.16,0,0,0,0,-137.02
,,0,-94.65,0,,-116.55,0,0,0,,0,0,-160.83,0,0,0,0,-74.25
,,0,-148.14,0,,-94.65,0,0,-0.07,,0,0,-160.05,0,0,0,0,-131.09
,,0,-67.01,0,,-148.14,0,0,0,,0,0,-159.26,0,0,0,0,-162.58
,,0,0,0,,-67.01,0,0,0,,0,0,-158.74,0,0,0,0,-211.82
,,0,0,0,,0,0,0,0,,0,0,-158.34,0,0,0,0,-164.29
,,0,0,0,,0,0,0,0,,0,0,-157.87,0,0,0,0,-171.16
,,-186.55,0,0,,0,0,0,0,,0,0,-157.45,0,0,0,0,-178.72
,,-67.74,0,0,,0,0,0,0,,0,0,-157,0,0,0,0,-201.86
,,0,0,0,,0,0,0,0,,0,0,-156.62,0,0,0,0,-185.5
,,0,0,0,,0,0,0,0,,0,0,-167.2,0,0,0,0,-78.7
,,0,0,0,,0,0,0,-0.08,,0,0,-164.39,0,0,0,0,-70.74
,,0,0,0,,0,0,0,0,,0,0,-163.2,0,0,0,0,-10.46
,,0,0,0,,0,0,0,0,,0,0,-161.73,0,0,0,0,-43.72
,,0,0,0,,0,0,0,0,,0,0,-160.49,0,0,0,0,0
,,6.23,0,0,,0,0,0,0,,0,0,-159.15,0,0,0,0,-70.94
,,0,0,0,,0,0,0,0,,0,0,-157.85,0,0,0,0,-45.48
,,0,0,0,,0,0,0,0,,0,0,-33.16,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,8.59,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,56.19,-0.06,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,2.05,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0.09,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0.69,0,,0.09,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0.17,,0.69,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,-0.17,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,-93.9,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,-103.88,0,0,0,0,0
,,0,0,0,,0,0,24.68,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-35.99
,,0,0,0,,0,0,34.67,0,,0,0,-56.87,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,-136.94,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,-136.06,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,-45.26,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-45.76
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-39.73
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-36.5
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-52.78
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-112.1
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-33.38
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-79.56
,,0,-0.22,0,,0,0,0,0,,0,0,0,0,0,0,0,-118.85
,,0,0,0,,-0.22,0,0,0,,0,0,0,0,0,0,0,-118.29
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-46.11
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,21.38,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,8.06,0,,0,0,0,0,0,0,0,0
,,0,0,333.11,,0,0,1076.25,0,,0,0,0,0,0,0,0,0
,,0,0,611.82,,0,0,1582.96,0.07,,0,0,0,0,0,0,0,0
,,0,0,1051.14,,0,110.73,1767.21,0,,0,0,0,0,-508,0,0,-72.14
,,0,0,900.92,,0,59.64,1829.33,0,,0,0,0,0,-933,0,0,0
,,0,0,300.88,,0,0,1438.38,0,,0,0,0,0,-947,0,0,0
,,0,0,183.2,,0,0,1312.25,0,,0,0,0,0,-1019,0,0,0
